num_site = 50lan = True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instance0,6967.070941,7074.333722,6975.912169,6814.141677,7087.187331,6953.885286,6857.79762,6953.885286,6814.141677,6857.79762,6857.79762,6925.071118,6857.79762,6975.912169,6857.79762,7098.233316,6975.912169,6950.860949,6925.071118,7073.599458,7133.152989,7030.680622,6914.274959,6914.274959,6953.885286,6914.274959,6953.885286,6857.79762,7098.233316,7135.763058
Instance1,7889.750132,7660.634515,7512.874746,7608.718799,7616.442882,7556.475094,7512.874746,7608.718799,7512.874746,7556.475094,7556.475094,7558.628138,7792.223906,7625.0059,7598.655728,7648.084091,7512.874746,7713.996931,7597.731016,7640.603801,7575.75163,7836.273456,7660.634515,7617.065344,7747.521563,7560.28749,7512.874746,7639.995808,7711.528878,7556.475094
Instance2,7473.107269,7157.737882,7184.575929,7184.575929,7154.579423,7093.572838,7222.487713,7098.768209,7199.574293,7228.990208,7199.574293,7235.48474,7336.161823,7211.298668,7189.679614,7179.64165,7398.86431,7408.779443,7182.605227,7155.10025,7195.332876,7213.198915,7233.777684,7073.700667,7157.737882,7250.258155,7155.10025,7286.27723,7146.440097,7098.768209
Instance3,7814.18536,7949.63053,7962.313162,7825.482754,7794.66342,7759.225374,7759.225374,7825.482754,7625.13169,7864.396676,7748.994901,7937.701661,7670.787477,7825.006459,7768.518794,7973.155788,7933.6116,7814.18536,7625.13169,7670.787477,8012.608294,8012.94565,7759.225374,7845.407941,7670.787477,7876.389415,7917.066956,7670.787477,7803.585656,7978.16563
Instance4,8225.231965,8239.193032,8283.612495,8418.80952,8286.370685,8494.190958,8160.579274,8362.948724,8318.804547,8371.128391,8103.476157,8103.476157,8459.484466,8430.693019,8345.683532,8336.345008,8225.231965,8430.693019,8353.669709,8345.683532,8391.619321,8347.849719,8260.62935,8286.370685,8263.89521,8325.532498,8225.231965,8286.370685,8160.579274,8103.476157
Instance5,7843.640743,7747.168808,7850.342996,7830.0477,7842.363153,7900.016531,7842.363153,7790.149023,7821.050094,7821.050094,7842.363153,7821.050094,7938.380082,7821.050094,7866.764015,7747.924199,7747.924199,7912.0567,7842.363153,7757.765495,7747.168808,8060.898074,7849.610125,8021.199874,7790.149023,7849.610125,7912.0567,7858.750314,7757.765495,7964.472279
Instance6,8183.800036,7907.789284,7854.268495,7820.574824,7820.574824,7851.130483,8071.984154,8049.035959,7772.954129,8267.73995,8101.081607,7854.268495,8073.513735,8049.035959,8000.119392,7851.130483,7851.130483,7890.151372,7896.163842,8017.250603,7932.312314,7973.039279,8055.142378,8231.602202,7973.791782,7851.130483,7932.312314,8026.51513,8064.327929,8088.175554
Instance7,6796.706267,6884.774072,6979.857659,7029.426384,6979.575313,6989.495667,7070.39066,7086.362427,7014.04832,6945.690574,6925.172695,6834.757638,7004.352184,6884.774072,6834.757638,6960.689684,6834.757638,6913.867074,7043.727868,7046.213639,7020.212896,6796.706267,7067.87677,6913.867074,6945.690574,6979.857659,6945.690574,6834.757638,7116.13086,6924.007313
