num_site = 10lan = False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AVERAGE,STD,BEST
Instance0,3346.929279,3346.929279,3346.929279,3346.929279,3346.929279,3346.929279,3346.929279,3346.929279,3346.929279,3346.929279,3346.929279,3346.929279,3346.929279,3346.929279,3346.929279,3346.929279,3346.929279,3346.929279,3346.929279,3346.929279,3346.929279,3346.929279,3346.929279,3346.929279,3346.929279,3346.929279,3346.929279,3346.929279,3346.929279,3346.929279,3346.929279,2.27374E-12,3346.929279
Instance1,2608.602776,2608.602776,2608.602776,2608.602776,2608.602776,2608.602776,2608.602776,2608.602776,2608.602776,2608.602776,2608.602776,2608.602776,2608.602776,2608.602776,2608.602776,2608.602776,2608.602776,2608.602776,2608.602776,2608.602776,2608.602776,2608.602776,2608.602776,2608.602776,2608.602776,2608.602776,2608.602776,2608.602776,2608.602776,2608.602776,2608.602776,0,2608.602776
Instance2,2381.656276,2381.656276,2381.656276,2381.656276,2381.656276,2381.656276,2381.656276,2381.656276,2381.656276,2381.656276,2381.656276,2381.656276,2381.656276,2381.656276,2381.656276,2381.656276,2381.656276,2381.656276,2381.656276,2381.656276,2381.656276,2381.656276,2381.656276,2381.656276,2381.656276,2381.656276,2381.656276,2381.656276,2381.656276,2381.656276,2381.656276,4.54747E-13,2381.656276
Instance3,3104.341619,3104.341619,3104.341619,3104.341619,3104.341619,3104.341619,3104.341619,3104.341619,3104.341619,3104.341619,3104.341619,3104.341619,3104.341619,3104.341619,3104.341619,3104.341619,3104.341619,3104.341619,3104.341619,3104.341619,3104.341619,3104.341619,3104.341619,3104.341619,3104.341619,3104.341619,3104.341619,3104.341619,3104.341619,3104.341619,3104.341619,4.54747E-13,3104.341619
Instance4,3063.060543,3063.060543,3063.060543,3063.060543,3063.060543,3063.060543,3063.060543,3063.060543,3063.060543,3063.060543,3063.060543,3063.060543,3063.060543,3063.060543,3063.060543,3063.060543,3063.060543,3063.060543,3063.060543,3063.060543,3063.060543,3063.060543,3063.060543,3063.060543,3063.060543,3063.060543,3063.060543,3063.060543,3063.060543,3063.060543,3063.060543,0,3063.060543
Instance5,2258.03726,2258.03726,2258.03726,2258.03726,2258.03726,2258.03726,2258.03726,2258.03726,2258.03726,2258.03726,2258.03726,2258.03726,2258.03726,2258.03726,2258.03726,2258.03726,2258.03726,2258.03726,2258.03726,2258.03726,2258.03726,2258.03726,2258.03726,2258.03726,2258.03726,2258.03726,2258.03726,2258.03726,2258.03726,2258.03726,2258.03726,9.09495E-13,2258.03726
Instance6,2369.839815,2369.839815,2369.839815,2369.839815,2369.839815,2369.839815,2369.839815,2369.839815,2369.839815,2369.839815,2369.839815,2369.839815,2369.839815,2369.839815,2369.839815,2369.839815,2369.839815,2369.839815,2369.839815,2369.839815,2369.839815,2369.839815,2369.839815,2369.839815,2369.839815,2369.839815,2369.839815,2369.839815,2369.839815,2369.839815,2369.839815,0,2369.839815
Instance7,1808.556268,1808.556268,1808.556268,1808.556268,1808.556268,1808.556268,1808.556268,1808.556268,1808.556268,1808.556268,1808.556268,1808.556268,1808.556268,1808.556268,1808.556268,1808.556268,1808.556268,1808.556268,1808.556268,1808.556268,1808.556268,1808.556268,1808.556268,1808.556268,1808.556268,1808.556268,1808.556268,1808.556268,1808.556268,1808.556268,1808.556268,0,1808.556268
