num_site = 50lan = False
Instance0,6956.724227,6992.483011,6991.153065,6967.070941,6975.912169,6992.483011,7105.188939,6975.912169,6914.274959,6974.728147,6814.141677,6925.071118,6814.141677,7056.338886,6914.274959,7022.707717,7144.381028,6992.483011,6814.141677,6814.141677,6857.797620,6814.141677,7114.054073,7219.407355,6953.885286,7336.001469,6914.274959,6950.860949,6953.885286,6950.860949,
Instance1,7683.376814,7597.731016,7809.297101,7639.995808,7805.529295,7715.722132,7660.634515,7512.874746,7597.731016,7683.376814,7695.424628,7756.869716,7695.424628,7640.603801,7689.070383,7560.287490,7558.628138,7598.655728,7597.731016,7690.503963,7560.287490,7651.004916,7742.070683,7695.483618,7512.874746,7598.655728,7799.640534,7840.999479,7810.066878,7560.287490,
Instance2,7154.579423,7126.034959,7301.208277,7157.737882,7449.541190,7241.754550,7212.977822,7349.800642,7283.244810,7305.428104,7281.764515,7455.066834,7157.737882,7155.100250,7155.100250,7199.574293,7155.100250,7121.720340,7146.440097,7093.572838,7319.489714,7199.574293,7301.194272,7296.768930,7174.448728,7359.428103,7263.077958,7499.701646,7141.612239,7173.969385,
Instance3,7917.066956,7962.313162,8059.805542,7940.180385,7896.348788,7928.802456,7845.407941,7803.585656,7670.787477,7625.131690,7803.585656,7803.585656,7851.483927,7911.235059,7768.518794,7670.787477,7670.787477,7845.896377,7721.425710,7803.585656,7768.518794,7721.425710,7848.821084,8071.737427,7721.425710,8109.694543,7848.821084,7670.787477,7872.111973,7759.225374,
Instance4,8318.804547,8103.476157,8358.480918,8346.902620,8103.476157,8325.532498,8160.579274,8347.842372,8292.691293,8260.629350,8423.211045,8391.619321,8430.693019,8160.579274,8494.190958,8226.685193,8225.231965,8263.895210,8381.058734,8347.842372,8325.532498,8391.619321,8608.424785,8353.669709,8226.685193,8225.231965,8582.490002,8336.274268,8318.804547,8561.131777,
Instance5,7790.149023,7811.729451,7917.689736,7687.732794,7821.050094,7747.168808,7794.897395,7757.765495,7757.765495,7942.383523,7687.732794,7843.640743,7873.887918,7790.149023,7964.472279,7830.047700,7757.765495,7866.764015,7747.924199,7926.445504,7747.168808,7821.050094,7917.689736,7956.635368,7821.050094,7843.640743,7849.610125,7811.729451,7906.001649,7843.640743,
Instance6,8212.361069,7995.292823,8228.156756,7926.962558,8101.081607,7947.916107,8072.708343,7851.130483,8113.030396,8101.081607,7979.429953,8020.635593,7914.092353,8025.397435,8059.076918,8073.337435,8006.163750,8106.725837,8110.423268,8113.030396,8152.054058,7820.574824,8088.175554,8171.678184,7907.789284,8019.157127,7890.151372,8128.729555,7820.574824,7951.889296,
Instance7,7004.352184,6796.706267,7061.682775,6979.857659,6913.867074,7062.807188,6979.857659,6945.690574,6945.690574,7078.493372,7006.593197,7062.807188,6979.857659,6960.689684,6834.757638,6979.857659,7034.958339,6924.007313,7006.593197,6925.172695,6891.501308,7090.264928,7070.390660,6931.158549,6931.158549,6884.774072,7247.298183,6989.495667,6796.706267,7078.493372,

num_site = 10lan = False
Instance0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
Instance1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
Instance2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
Instance3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
Instance4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
Instance5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
Instance6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
Instance7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,

